Question,Location Name,Answer,Count
House Wall Material,BUVUMA,Timber,12710.775990
House Wall Material,BUYENDE,Iron sheet,8935.043800
House Wall Material,BUYENDE,Mud,46713.559300
House Wall Material,BUYENDE,Polythene,0.0
House Wall Material,BUYENDE,Stone/Bricks,162288.326400
House Wall Material,BUYENDE,Timber,1709.264200
House Wall Material,DOKOLO,Iron sheet,14396.822890
House Wall Material,DOKOLO,Mud,64855.949030
House Wall Material,DOKOLO,Polythene,463.746660
House Wall Material,DOKOLO,Stone/Bricks,23690.163530
House Wall Material,DOKOLO,Timber,0.0
House Wall Material,GOMBA,Iron sheet,4856.898160
House Wall Material,GOMBA,Mud,41202.854470
House Wall Material,GOMBA,Polythene,0.0
House Wall Material,GOMBA,Stone/Bricks,63357.570580
House Wall Material,GOMBA,Timber,228.766910
House Wall Material,GULU,Iron sheet,7968.949000
House Wall Material,GULU,Mud,155870.312900
House Wall Material,GULU,Polythene,0.0
House Wall Material,GULU,Stone/Bricks,124862.064700
House Wall Material,GULU,Timber,0.0
House Wall Material,HOIMA,Iron sheet,5798.963200
House Wall Material,HOIMA,Mud,216303.031000
House Wall Material,HOIMA,Polythene,0.0
House Wall Material,HOIMA,Stone/Bricks,158115.816700
House Wall Material,HOIMA,Timber,4697.075000
House Wall Material,IBANDA,Iron sheet,3177.189300
House Wall Material,IBANDA,Mud,96224.003650
House Wall Material,IBANDA,Polythene,0.0
House Wall Material,IBANDA,Stone/Bricks,44040.612030
House Wall Material,IBANDA,Timber,130.009500
House Wall Material,IGANGA,Iron sheet,12696.799400
House Wall Material,IGANGA,Mud,24019.622900
House Wall Material,IGANGA,Polythene,0.0
House Wall Material,IGANGA,Stone/Bricks,280825.163800
House Wall Material,IGANGA,Timber,1742.888100
House Wall Material,ISINGIRO,Iron sheet,11535.584100
House Wall Material,ISINGIRO,Mud,183758.257300
House Wall Material,ISINGIRO,Polythene,2394.132200
House Wall Material,ISINGIRO,Stone/Bricks,103954.493400
House Wall Material,ISINGIRO,Timber,190.685200
House Wall Material,JINJA,Iron sheet,46742.338000
House Wall Material,JINJA,Mud,51023.229300
House Wall Material,JINJA,Polythene,0.0
House Wall Material,JINJA,Stone/Bricks,178463.942200
House Wall Material,JINJA,Timber,4582.097100
House Wall Material,KAABONG,Iron sheet,148.625010
House Wall Material,KAABONG,Mud,99273.260730
House Wall Material,KAABONG,Polythene,346.791690
House Wall Material,KAABONG,Stone/Bricks,8172.322260
House Wall Material,KAABONG,Timber,0.0
House Wall Material,KABALE,Iron sheet,4608.009100
House Wall Material,KABALE,Mud,243832.614800
House Wall Material,KABALE,Polythene,0.0
House Wall Material,KABALE,Stone/Bricks,45221.378500
House Wall Material,KABALE,Timber,613.492400
House Wall Material,KABAROLE,Iron sheet,8930.068900
House Wall Material,KABAROLE,Mud,233204.715300
House Wall Material,KABAROLE,Polythene,0.0
House Wall Material,KABAROLE,Stone/Bricks,73061.748500
House Wall Material,KABAROLE,Timber,1477.444700
House Wall Material,KABERAMAIDO,Iron sheet,6245.710900
House Wall Material,KABERAMAIDO,Mud,99473.341310
House Wall Material,KABERAMAIDO,Polythene,0.0
House Wall Material,KABERAMAIDO,Stone/Bricks,23175.158040
House Wall Material,KABERAMAIDO,Timber,1299.319620
House Wall Material,KALANGALA,Iron sheet,4637.465710
House Wall Material,KALANGALA,Mud,3162.096390
House Wall Material,KALANGALA,Polythene,260.469840
House Wall Material,KALANGALA,Stone/Bricks,11044.221800
House Wall Material,KALANGALA,Timber,23609.743540
House Wall Material,KALIRO,Iron sheet,8036.760700
House Wall Material,KALIRO,Mud,22022.817370
House Wall Material,KALIRO,Polythene,0.0
House Wall Material,KALIRO,Stone/Bricks,111705.583280
House Wall Material,KALIRO,Timber,1800.916750
House Wall Material,KALUNGU,Iron sheet,5805.124260
House Wall Material,KALUNGU,Mud,16679.033250
House Wall Material,KALUNGU,Polythene,0.0
House Wall Material,KALUNGU,Stone/Bricks,106329.510520
House Wall Material,KALUNGU,Timber,0.0
House Wall Material,KAMPALA,Iron sheet,3918.592000
House Wall Material,KAMPALA,Mud,21379.167900
House Wall Material,KAMPALA,Polythene,0.0
House Wall Material,KAMPALA,Stone/Bricks,1194515.034200
House Wall Material,KAMPALA,Timber,8501.948000
House Wall Material,KAMULI,Iron sheet,13002.201400
House Wall Material,KAMULI,Mud,33746.825800
House Wall Material,KAMULI,Polythene,0.0
House Wall Material,KAMULI,Stone/Bricks,264944.984000
House Wall Material,KAMULI,Timber,1020.645000
House Wall Material,KAMWENGE,Iron sheet,13807.644500
House Wall Material,KAMWENGE,Mud,204724.625200
House Wall Material,KAMWENGE,Polythene,2896.392500
House Wall Material,KAMWENGE,Stone/Bricks,29895.722100
House Wall Material,KAMWENGE,Timber,0.0
House Wall Material,KANUNGU,Iron sheet,7854.073270
House Wall Material,KANUNGU,Mud,104293.046310
House Wall Material,KANUNGU,Polythene,0.0
House Wall Material,KANUNGU,Stone/Bricks,40013.036170
House Wall Material,KANUNGU,Timber,1455.221660
House Wall Material,KAPCHORWA,Iron sheet,5837.934180
House Wall Material,KAPCHORWA,Mud,52645.718030
House Wall Material,KAPCHORWA,Polythene,279.982800
House Wall Material,KAPCHORWA,Stone/Bricks,4350.825930
House Wall Material,KAPCHORWA,Timber,139.991400
House Wall Material,KASESE,Iron sheet,54117.870800
House Wall Material,KASESE,Mud,208444.135200
House Wall Material,KASESE,Polythene,2533.624000
House Wall Material,KASESE,Stone/Bricks,204015.609000
House Wall Material,KASESE,Timber,0.0
House Wall Material,KATAKWI,Iron sheet,553.429800
House Wall Material,KATAKWI,Mud,71655.296980
House Wall Material,KATAKWI,Polythene,0.0
House Wall Material,KATAKWI,Stone/Bricks,32980.234400
House Wall Material,KATAKWI,Timber,146.290480
House Wall Material,KAYUNGA,Iron sheet,18534.970800
House Wall Material,KAYUNGA,Mud,100019.553700
House Wall Material,KAYUNGA,Polythene,0.0
House Wall Material,KAYUNGA,Stone/Bricks,142091.168900
House Wall Material,KAYUNGA,Timber,469.121200
House Wall Material,KIBAALE,Iron sheet,14726.459900
House Wall Material,KIBAALE,Mud,378852.933300
House Wall Material,KIBAALE,Polythene,0.0
House Wall Material,KIBAALE,Stone/Bricks,142222.754800
House Wall Material,KIBAALE,Timber,1319.592000
House Wall Material,KIBOGA,Iron sheet,535.027440
House Wall Material,KIBOGA,Mud,43548.862650
House Wall Material,KIBOGA,Polythene,303.182240
House Wall Material,KIBOGA,Stone/Bricks,59414.860800
House Wall Material,KIBOGA,Timber,310.782590
House Wall Material,KIBUKU,Iron sheet,18646.115300
House Wall Material,KIBUKU,Mud,26164.644070
House Wall Material,KIBUKU,Polythene,421.964700
House Wall Material,KIBUKU,Stone/Bricks,75418.082140
House Wall Material,KIBUKU,Timber,2932.714910
House Wall Material,KIRUHURA,Iron sheet,8622.957600
House Wall Material,KIRUHURA,Mud,141603.564500
House Wall Material,KIRUHURA,Polythene,1736.721000
House Wall Material,KIRUHURA,Stone/Bricks,57085.810900
House Wall Material,KIRUHURA,Timber,3204.503900
House Wall Material,KIRYANDONGO,Iron sheet,878.500000
House Wall Material,KIRYANDONGO,Mud,108210.293430
House Wall Material,KIRYANDONGO,Polythene,2196.250000
House Wall Material,KIRYANDONGO,Stone/Bricks,68355.575010
House Wall Material,KIRYANDONGO,Timber,0.0
House Wall Material,KISORO,Iron sheet,4432.461700
House Wall Material,KISORO,Mud,107318.756400
House Wall Material,KISORO,Polythene,0.0
House Wall Material,KISORO,Stone/Bricks,69828.343800
House Wall Material,KISORO,Timber,733.740800
House Wall Material,KITGUM,Iron sheet,5465.291600
House Wall Material,KITGUM,Mud,50478.397900
House Wall Material,KITGUM,Polythene,0.0
House Wall Material,KITGUM,Stone/Bricks,74058.297170
House Wall Material,KITGUM,Timber,266.393360
House Wall Material,KOBOKO,Iron sheet,9826.290930
House Wall Material,KOBOKO,Mud,42421.000240
House Wall Material,KOBOKO,Polythene,0.0
House Wall Material,KOBOKO,Stone/Bricks,68922.887650
House Wall Material,KOBOKO,Timber,0.0
House Wall Material,KOLE,Iron sheet,8548.891190
House Wall Material,KOLE,Mud,106306.897960
House Wall Material,KOLE,Polythene,3657.835160
House Wall Material,KOLE,Stone/Bricks,24046.232220
House Wall Material,KOLE,Timber,0.0
House Wall Material,KOTIDO,Iron sheet,1556.609690
House Wall Material,KOTIDO,Mud,83762.507890
House Wall Material,KOTIDO,Polythene,0.0
House Wall Material,KOTIDO,Stone/Bricks,3396.614490
House Wall Material,KOTIDO,Timber,0.0
House Wall Material,KUMI,Iron sheet,16854.313440
House Wall Material,KUMI,Mud,59076.063030
House Wall Material,KUMI,Polythene,0.0
House Wall Material,KUMI,Stone/Bricks,99301.100150
House Wall Material,KUMI,Timber,927.059460
House Wall Material,KWEEN,Iron sheet,2345.334330
House Wall Material,KWEEN,Mud,48082.578640
House Wall Material,KWEEN,Polythene,0.0
House Wall Material,KWEEN,Stone/Bricks,712.458400
House Wall Material,KWEEN,Timber,612.766620
House Wall Material,KYANKWANZI,Iron sheet,17853.134690
House Wall Material,KYANKWANZI,Mud,77466.779910
House Wall Material,KYANKWANZI,Polythene,390.825940
House Wall Material,KYANKWANZI,Stone/Bricks,57027.517380
House Wall Material,KYANKWANZI,Timber,1526.337330
House Wall Material,KYEGEGWA,Iron sheet,37823.286920
House Wall Material,KYEGEGWA,Mud,120083.273270
House Wall Material,KYEGEGWA,Polythene,865.258100
House Wall Material,KYEGEGWA,Stone/Bricks,25730.361130
House Wall Material,KYEGEGWA,Timber,0.0
House Wall Material,KYENJOJO,Iron sheet,64331.633500
House Wall Material,KYENJOJO,Mud,174848.440000
House Wall Material,KYENJOJO,Polythene,1667.430800
House Wall Material,KYENJOJO,Stone/Bricks,43563.251100
House Wall Material,KYENJOJO,Timber,1021.489200
House Wall Material,LAMWO,Iron sheet,804.691650
House Wall Material,LAMWO,Mud,45665.469020
House Wall Material,LAMWO,Polythene,0.0
House Wall Material,LAMWO,Stone/Bricks,40196.343610
House Wall Material,LAMWO,Timber,404.476790
House Wall Material,LIRA,Iron sheet,17934.987400
House Wall Material,LIRA,Mud,164898.493300
House Wall Material,LIRA,Polythene,0.0
House Wall Material,LIRA,Stone/Bricks,75138.800600
House Wall Material,LIRA,Timber,0.0
House Wall Material,LUUKA,Iron sheet,6963.359000
House Wall Material,LUUKA,Mud,15026.752200
House Wall Material,LUUKA,Polythene,88.223530
House Wall Material,LUUKA,Stone/Bricks,131543.084410
House Wall Material,LUUKA,Timber,88.223530
House Wall Material,LWENGO,Iron sheet,1166.958200
House Wall Material,LWENGO,Mud,28968.079600
House Wall Material,LWENGO,Polythene,0.0
House Wall Material,LWENGO,Stone/Bricks,154730.565500
House Wall Material,LWENGO,Timber,743.682800
House Wall Material,LYANTONDE,Iron sheet,7209.680960
House Wall Material,LYANTONDE,Mud,20930.149790
House Wall Material,LYANTONDE,Polythene,497.642940
House Wall Material,LYANTONDE,Stone/Bricks,32867.521700
House Wall Material,LYANTONDE,Timber,173.791680
House Wall Material,MANAFWA,Iron sheet,6732.780800
House Wall Material,MANAFWA,Mud,186991.992500
House Wall Material,MANAFWA,Polythene,0.0
House Wall Material,MANAFWA,Stone/Bricks,38552.688800
House Wall Material,MANAFWA,Timber,0.0
House Wall Material,MARACHA,Iron sheet,6342.429700
House Wall Material,MARACHA,Mud,19850.788160
House Wall Material,MARACHA,Polythene,515.516340
House Wall Material,MARACHA,Stone/Bricks,84940.872040
House Wall Material,MARACHA,Timber,955.061910
House Wall Material,MASAKA,Iron sheet,8777.060900
House Wall Material,MASAKA,Mud,22477.959000
House Wall Material,MASAKA,Polythene,0.0
House Wall Material,MASAKA,Stone/Bricks,194097.168100
House Wall Material,MASAKA,Timber,0.0
House Wall Material,MASINDI,Iron sheet,464.928600
House Wall Material,MASINDI,Mud,75281.460500
House Wall Material,MASINDI,Polythene,0.0
House Wall Material,MASINDI,Stone/Bricks,114493.838700
House Wall Material,MASINDI,Timber,333.794800
House Wall Material,MAYUGE,Iron sheet,17587.940300
House Wall Material,MAYUGE,Mud,100039.122800
House Wall Material,MAYUGE,Polythene,758.434300
House Wall Material,MAYUGE,Stone/Bricks,225857.703600
House Wall Material,MAYUGE,Timber,722.318400
House Wall Material,MBALE,Iron sheet,10258.227600
House Wall Material,MBALE,Mud,174667.999600
House Wall Material,MBALE,Polythene,0.0
House Wall Material,MBALE,Stone/Bricks,148097.604000
House Wall Material,MBALE,Timber,0.0
House Wall Material,MBARARA,Iron sheet,36914.464600
House Wall Material,MBARARA,Mud,151531.843300
House Wall Material,MBARARA,Polythene,1736.038500
House Wall Material,MBARARA,Stone/Bricks,92045.219100
House Wall Material,MBARARA,Timber,1493.136300
House Wall Material,MITOOMA,Iron sheet,7116.023070
House Wall Material,MITOOMA,Mud,74149.204700
House Wall Material,MITOOMA,Polythene,0.0
House Wall Material,MITOOMA,Stone/Bricks,25391.712190
House Wall Material,MITOOMA,Timber,553.682760
House Wall Material,MITYANA,Iron sheet,38241.891500
House Wall Material,MITYANA,Mud,61275.435600
House Wall Material,MITYANA,Polythene,0.0
House Wall Material,MITYANA,Stone/Bricks,133315.030100
House Wall Material,MITYANA,Timber,1103.449700
House Wall Material,MOROTO,Iron sheet,717.664280
House Wall Material,MOROTO,Mud,57954.278420
House Wall Material,MOROTO,Polythene,0.0
House Wall Material,MOROTO,Stone/Bricks,5820.003460
House Wall Material,MOROTO,Timber,460.366620
House Wall Material,MOYO,Iron sheet,2312.944600
House Wall Material,MOYO,Mud,14929.502510
House Wall Material,MOYO,Polythene,0.0
House Wall Material,MOYO,Stone/Bricks,65906.738560
House Wall Material,MOYO,Timber,0.0
House Wall Material,MPIGI,Iron sheet,3847.574300
House Wall Material,MPIGI,Mud,20375.526900
House Wall Material,MPIGI,Polythene,0.0
House Wall Material,MPIGI,Stone/Bricks,153803.665600
House Wall Material,MPIGI,Timber,1278.157300
House Wall Material,MUBENDE,Iron sheet,6728.398800
House Wall Material,MUBENDE,Mud,247040.456200
House Wall Material,MUBENDE,Polythene,1837.181100
House Wall Material,MUBENDE,Stone/Bricks,199447.961500
House Wall Material,MUBENDE,Timber,0.0
House Wall Material,MUKONO,Iron sheet,24859.872600
House Wall Material,MUKONO,Mud,34203.797000
House Wall Material,MUKONO,Polythene,485.250000
House Wall Material,MUKONO,Stone/Bricks,333851.673700
House Wall Material,MUKONO,Timber,23008.598100
House Wall Material,NAKAPIRIPIRIT,Iron sheet,3058.573380
House Wall Material,NAKAPIRIPIRIT,Mud,83515.321450
House Wall Material,NAKAPIRIPIRIT,Polythene,628.904800
House Wall Material,NAKAPIRIPIRIT,Stone/Bricks,973.404730
House Wall Material,NAKAPIRIPIRIT,Timber,97.829620
House Wall Material,NAKASEKE,Iron sheet,9207.458960
House Wall Material,NAKASEKE,Mud,35233.650080
House Wall Material,NAKASEKE,Polythene,322.807400
House Wall Material,NAKASEKE,Stone/Bricks,86003.915650
House Wall Material,NAKASEKE,Timber,645.614800
House Wall Material,NAKASONGOLA,Iron sheet,14099.180640
House Wall Material,NAKASONGOLA,Mud,39070.350150
House Wall Material,NAKASONGOLA,Polythene,473.485180
House Wall Material,NAKASONGOLA,Stone/Bricks,62670.966000
House Wall Material,NAKASONGOLA,Timber,0.0
House Wall Material,NAMUTUMBA,Iron sheet,10633.665820
House Wall Material,NAMUTUMBA,Mud,29341.315870
House Wall Material,NAMUTUMBA,Polythene,1152.796260
House Wall Material,NAMUTUMBA,Stone/Bricks,118462.593450
House Wall Material,NAMUTUMBA,Timber,0.0
House Wall Material,NAPAK,Iron sheet,2572.528040
House Wall Material,NAPAK,Mud,80396.001930
House Wall Material,NAPAK,Polythene,0.0
House Wall Material,NAPAK,Stone/Bricks,171.693750
House Wall Material,NAPAK,Timber,0.0
House Wall Material,NEBBI,Iron sheet,12590.474400
House Wall Material,NEBBI,Mud,159363.348600
House Wall Material,NEBBI,Polythene,0.0
House Wall Material,NEBBI,Stone/Bricks,82798.807000
House Wall Material,NEBBI,Timber,0.0
House Wall Material,NGORA,Iron sheet,4841.786590
House Wall Material,NGORA,Mud,28631.418460
House Wall Material,NGORA,Polythene,41.298240
House Wall Material,NGORA,Stone/Bricks,47968.724460
House Wall Material,NGORA,Timber,216.208440
House Wall Material,NTOROKO,Iron sheet,424.202690
House Wall Material,NTOROKO,Mud,39201.060030
House Wall Material,NTOROKO,Polythene,95.445600
House Wall Material,NTOROKO,Stone/Bricks,3839.139480
House Wall Material,NTOROKO,Timber,0.0
House Wall Material,NTUNGAMO,Iron sheet,5147.142100
House Wall Material,NTUNGAMO,Mud,221655.380300
House Wall Material,NTUNGAMO,Polythene,0.0
House Wall Material,NTUNGAMO,Stone/Bricks,67936.388800
House Wall Material,NTUNGAMO,Timber,0.0
House Wall Material,NWOYA,Iron sheet,49.968620
House Wall Material,NWOYA,Mud,65333.427700
House Wall Material,NWOYA,Polythene,182.028570
House Wall Material,NWOYA,Stone/Bricks,26157.784150
House Wall Material,NWOYA,Timber,84.946660
House Wall Material,OTUKE,Iron sheet,2190.178460
House Wall Material,OTUKE,Mud,61234.066290
House Wall Material,OTUKE,Polythene,0.0
House Wall Material,OTUKE,Stone/Bricks,1897.523760
House Wall Material,OTUKE,Timber,0.0
House Wall Material,OYAM,Iron sheet,12462.258400
House Wall Material,OYAM,Mud,191664.352000
House Wall Material,OYAM,Polythene,1214.167200
House Wall Material,OYAM,Stone/Bricks,41089.709600
House Wall Material,OYAM,Timber,0.0
House Wall Material,PADER,Iron sheet,3618.256970
House Wall Material,PADER,Mud,73724.936240
House Wall Material,PADER,Polythene,387.833340
House Wall Material,PADER,Stone/Bricks,42211.951480
House Wall Material,PADER,Timber,0.0
House Wall Material,PALLISA,Iron sheet,8374.490800
House Wall Material,PALLISA,Mud,43250.302400
House Wall Material,PALLISA,Polythene,261.968600
House Wall Material,PALLISA,Stone/Bricks,203854.320500
House Wall Material,PALLISA,Timber,654.921500
House Wall Material,RAKAI,Iron sheet,2772.876000
House Wall Material,RAKAI,Mud,108849.015500
House Wall Material,RAKAI,Polythene,487.820800
House Wall Material,RAKAI,Stone/Bricks,208931.894100
House Wall Material,RAKAI,Timber,1544.766000
House Wall Material,RUKUNGIRI,Iron sheet,1717.648800
House Wall Material,RUKUNGIRI,Mud,161738.093000
House Wall Material,RUKUNGIRI,Polythene,0.0
House Wall Material,RUKUNGIRI,Stone/Bricks,19132.460700
House Wall Material,RUKUNGIRI,Timber,442.831200
House Wall Material,SERERE,Iron sheet,19789.837630
House Wall Material,SERERE,Mud,97522.352880
House Wall Material,SERERE,Polythene,86.154270
House Wall Material,SERERE,Stone/Bricks,54769.543520
House Wall Material,SERERE,Timber,0.0
House Wall Material,SIRONKO,Iron sheet,915.408800
House Wall Material,SIRONKO,Mud,130194.402660
House Wall Material,SIRONKO,Polythene,0.0
House Wall Material,SIRONKO,Stone/Bricks,23010.082860
House Wall Material,SIRONKO,Timber,2637.620000
House Wall Material,SOROTI,Iron sheet,28326.768380
House Wall Material,SOROTI,Mud,102260.583920
House Wall Material,SOROTI,Polythene,0.0
House Wall Material,SOROTI,Stone/Bricks,58693.418070
House Wall Material,SOROTI,Timber,1737.621000
House Wall Material,Sheema,Iron sheet,37140.383410
House Wall Material,Sheema,Mud,413652.444650
House Wall Material,Sheema,Polythene,1361.863100
House Wall Material,Sheema,Stone/Bricks,490143.966970
House Wall Material,Sheema,Timber,1033.287570
House Wall Material,TORORO,Iron sheet,19042.911200
House Wall Material,TORORO,Mud,193883.993900
House Wall Material,TORORO,Polythene,224.926700
House Wall Material,TORORO,Stone/Bricks,96757.052200
House Wall Material,TORORO,Timber,0.0
House Wall Material,WAKISO,Iron sheet,59466.992000
House Wall Material,WAKISO,Mud,56311.697800
House Wall Material,WAKISO,Polythene,1868.963000
House Wall Material,WAKISO,Stone/Bricks,1197446.552600
House Wall Material,WAKISO,Timber,9174.906000
House Wall Material,YUMBE,Iron sheet,2367.709400
House Wall Material,YUMBE,Mud,53650.599600
House Wall Material,YUMBE,Polythene,0.0
House Wall Material,YUMBE,Stone/Bricks,166046.855800
House Wall Material,YUMBE,Timber,0.0
House Wall Material,ZOMBO,Iron sheet,7420.380000
House Wall Material,ZOMBO,Mud,111360.337020
House Wall Material,ZOMBO,Polythene,226.528800
House Wall Material,ZOMBO,Stone/Bricks,35435.661620
House Wall Material,ZOMBO,Timber,792.850800
Household Education Level,ABIM,> Secondary,3145.435790
Household Education Level,ABIM,None,17545.245220
Household Education Level,ABIM,Primary,25031.985610
Household Education Level,ABIM,Secondary,8837.801060
Household Education Level,ADJUMANI,> Secondary,6535.122700
Household Education Level,ADJUMANI,None,17190.822970
Household Education Level,ADJUMANI,Primary,87142.914390
Household Education Level,ADJUMANI,Secondary,25432.968970
Household Education Level,AGAGO,> Secondary,4345.325820
Household Education Level,AGAGO,None,46373.140650
Household Education Level,AGAGO,Primary,80843.306690
Household Education Level,AGAGO,Secondary,16105.740050
Household Education Level,ALEBTONG,> Secondary,4966.575290
Household Education Level,ALEBTONG,None,27843.229710
Household Education Level,ALEBTONG,Primary,86072.408820
Household Education Level,ALEBTONG,Secondary,19580.881540
Household Education Level,AMOLATAR,> Secondary,4421.561650
Household Education Level,AMOLATAR,None,7544.719410
Household Education Level,AMOLATAR,Primary,64293.058090
Household Education Level,AMOLATAR,Secondary,11967.974260
Household Education Level,AMUDAT,> Secondary,345.047670
Household Education Level,AMUDAT,None,44943.215720
Household Education Level,AMUDAT,Primary,4386.088880
Household Education Level,AMUDAT,Secondary,2393.636840
Household Education Level,AMURIA,> Secondary,7114.180570
Household Education Level,AMURIA,None,22133.863630
Household Education Level,AMURIA,Primary,96864.762550
Household Education Level,AMURIA,Secondary,28523.212870
Household Education Level,AMURU,> Secondary,1543.039830
Household Education Level,AMURU,None,37988.172700
Household Education Level,AMURU,Primary,79264.527940
Household Education Level,AMURU,Secondary,12927.796200
Household Education Level,APAC,> Secondary,5811.660000
Household Education Level,APAC,None,25216.316500
Household Education Level,APAC,Primary,155971.414200
Household Education Level,APAC,Secondary,32855.294600
Household Education Level,ARUA,> Secondary,31486.481900
Household Education Level,ARUA,None,54059.995400
Household Education Level,ARUA,Primary,296593.332400
Household Education Level,ARUA,Secondary,76941.039800
Household Education Level,BUDAKA,> Secondary,4149.131340
Household Education Level,BUDAKA,None,20552.603380
Household Education Level,BUDAKA,Primary,81196.522150
Household Education Level,BUDAKA,Secondary,25413.066550
Household Education Level,BUDUDA,> Secondary,2428.937730
Household Education Level,BUDUDA,None,9723.628450
Household Education Level,BUDUDA,Primary,78445.135880
Household Education Level,BUDUDA,Secondary,18126.894640
Household Education Level,BUGIRI,> Secondary,4271.850300
Household Education Level,BUGIRI,None,63631.410800
Household Education Level,BUGIRI,Primary,126347.611300
Household Education Level,BUGIRI,Secondary,43787.301500
Household Education Level,BUIKWE,> Secondary,21904.518200
Household Education Level,BUIKWE,None,83651.983600
Household Education Level,BUIKWE,Primary,128132.498000
Household Education Level,BUIKWE,Secondary,68460.212600
Household Education Level,BUKEDEA,> Secondary,2198.900970
Household Education Level,BUKEDEA,None,12248.096860
Household Education Level,BUKEDEA,Primary,78759.707770
Household Education Level,BUKEDEA,Secondary,24622.821470
Household Education Level,BUKOMANSIMBI,> Secondary,2979.541460
Household Education Level,BUKOMANSIMBI,None,9519.565760
Household Education Level,BUKOMANSIMBI,Primary,70545.806820
Household Education Level,BUKOMANSIMBI,Secondary,21769.266090
Household Education Level,BULAMBULI,> Secondary,2792.869400
Household Education Level,BULAMBULI,None,7517.005480
Household Education Level,BULAMBULI,Primary,63559.499870
Household Education Level,BULAMBULI,Secondary,21367.019820
Household Education Level,BULIISA,> Secondary,1200.428340
Household Education Level,BULIISA,None,17003.211720
Household Education Level,BULIISA,Primary,38357.437990
Household Education Level,BULIISA,Secondary,8883.026350
Household Education Level,BUNDIBUGYO,> Secondary,5821.061010
Household Education Level,BUNDIBUGYO,None,23214.065390
Household Education Level,BUNDIBUGYO,Primary,75681.272080
Household Education Level,BUNDIBUGYO,Secondary,30639.441660
Household Education Level,BUSHENYI,> Secondary,9790.428000
Household Education Level,BUSHENYI,None,15649.734050
Household Education Level,BUSHENYI,Primary,73858.191000
Household Education Level,BUSHENYI,Secondary,22558.344400
Household Education Level,BUSIA,> Secondary,8055.843400
Household Education Level,BUSIA,None,26261.685300
Household Education Level,BUSIA,Primary,116762.996700
Household Education Level,BUSIA,Secondary,51596.852400
Household Education Level,BUTALEJA,> Secondary,3847.768450
Household Education Level,BUTALEJA,None,23615.092790
Household Education Level,BUTALEJA,Primary,92783.472900
Household Education Level,BUTALEJA,Secondary,23126.575180
Household Education Level,BUTAMBALA,> Secondary,2770.006650
Household Education Level,BUTAMBALA,None,5831.583650
Household Education Level,BUTAMBALA,Primary,42817.046900
Household Education Level,BUTAMBALA,Secondary,21494.565680
Household Education Level,BUVUMA,> Secondary,728.023320
Household Education Level,BUVUMA,None,10176.102310
Household Education Level,BUVUMA,Primary,40073.204190
Household Education Level,BUVUMA,Secondary,12552.035570
Household Education Level,BUYENDE,> Secondary,4345.894400
Household Education Level,BUYENDE,None,41134.121800
Household Education Level,BUYENDE,Primary,142140.871600
Household Education Level,BUYENDE,Secondary,27293.072600
Household Education Level,DOKOLO,> Secondary,3661.756760
Household Education Level,DOKOLO,None,18021.011830
Household Education Level,DOKOLO,Primary,69060.314710
Household Education Level,DOKOLO,Secondary,11532.331790
Household Education Level,GOMBA,> Secondary,6909.774180
Household Education Level,GOMBA,None,15175.371570
Household Education Level,GOMBA,Primary,66723.075140
Household Education Level,GOMBA,Secondary,17450.149920
Household Education Level,GULU,> Secondary,21673.926600
Household Education Level,GULU,None,38159.359300
Household Education Level,GULU,Primary,157260.376100
Household Education Level,GULU,Secondary,56147.711900
Household Education Level,HOIMA,> Secondary,20446.316900
Household Education Level,HOIMA,None,64705.329300
Household Education Level,HOIMA,Primary,230523.922600
Household Education Level,HOIMA,Secondary,62339.341700
Household Education Level,IBANDA,> Secondary,4723.911500
Household Education Level,IBANDA,None,21076.838570
Household Education Level,IBANDA,Primary,90769.562780
Household Education Level,IBANDA,Secondary,24689.034200
Household Education Level,IGANGA,> Secondary,13391.853200
Household Education Level,IGANGA,None,71565.423900
Household Education Level,IGANGA,Primary,161726.696300
Household Education Level,IGANGA,Secondary,67106.566200
Household Education Level,ISINGIRO,> Secondary,6877.751200
Household Education Level,ISINGIRO,None,86335.150800
Household Education Level,ISINGIRO,Primary,165690.928800
Household Education Level,ISINGIRO,Secondary,34699.172300
Household Education Level,JINJA,> Secondary,25306.904300
Household Education Level,JINJA,None,47517.671100
Household Education Level,JINJA,Primary,132363.995300
Household Education Level,JINJA,Secondary,70323.214500
Household Education Level,KAABONG,> Secondary,5284.444760
Household Education Level,KAABONG,None,71539.766610
Household Education Level,KAABONG,Primary,18496.404920
Household Education Level,KAABONG,Secondary,5882.017650
Household Education Level,KABALE,> Secondary,13316.333000
Household Education Level,KABALE,None,57031.919600
Household Education Level,KABALE,Primary,174910.375700
Household Education Level,KABALE,Secondary,46172.621700
Household Education Level,KABAROLE,> Secondary,11760.475500
Household Education Level,KABAROLE,None,51613.047400
Household Education Level,KABAROLE,Primary,192229.098800
Household Education Level,KABAROLE,Secondary,58020.256800
Household Education Level,KABERAMAIDO,> Secondary,5569.075560
Household Education Level,KABERAMAIDO,None,13608.058620
Household Education Level,KABERAMAIDO,Primary,89419.252130
Household Education Level,KABERAMAIDO,Secondary,18894.653620
Household Education Level,KALANGALA,> Secondary,842.048040
Household Education Level,KALANGALA,None,3427.452570
Household Education Level,KALANGALA,Primary,26259.043600
Household Education Level,KALANGALA,Secondary,11995.519320
Household Education Level,KALIRO,> Secondary,770.392080
Household Education Level,KALIRO,None,32065.642660
